model,manipuation_type,seed,total_num,mean,std,max,min,gamma_-0.1,gamma_-0.09,gamma_-0.08,gamma_-0.07,gamma_-0.06,gamma_-0.05,gamma_-0.04,gamma_-0.03,gamma_-0.02,gamma_-0.01,gamma_0,gamma_0.01,gamma_0.02,gamma_0.03,gamma_0.04,gamma_0.05,gamma_0.06,gamma_0.07,gamma_0.08,gamma_0.09,gamma_1.0
anet_vit_6_improv,temporal_contact_swap,0,"(184,)",-0.0035304946,0.039315466,0.1395157,-0.13143715,0.9891304347826086,0.9782608695652174,0.9782608695652174,0.9510869565217391,0.9293478260869565,0.9021739130434783,0.8641304347826086,0.7934782608695652,0.7065217391304348,0.6141304347826086,0.4076086956521739,0.33152173913043476,0.22282608695652173,0.14673913043478262,0.09239130434782608,0.06521739130434782,0.04891304347826087,0.03804347826086957,0.02717391304347826,0.021739130434782608,0.0
anet_vit_6_improv,temporal_action_swap,0,"(62,)",0.0085273385,0.04474125,0.12497885,-0.10135044,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9516129032258065,0.9193548387096774,0.8870967741935484,0.8548387096774194,0.7903225806451613,0.7580645161290323,0.6774193548387096,0.5967741935483871,0.5161290322580645,0.41935483870967744,0.2903225806451613,0.1935483870967742,0.12903225806451613,0.11290322580645161,0.08064516129032258,0.06451612903225806,0.03225806451612903,0.0
anet_vit_6_improv,neighborhood_same_entity,0,"(102,)",0.0015647468,0.04033134,0.11733819,-0.10255517,0.9901960784313726,0.9705882352941176,0.9411764705882353,0.9411764705882353,0.9117647058823529,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.7745098039215687,0.6764705882352942,0.5392156862745098,0.43137254901960786,0.29411764705882354,0.22549019607843138,0.14705882352941177,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0
anet_vit_6_improv,neighborhood_different_entity,0,"(35,)",-0.014389411,0.042485826,0.055736005,-0.14966272,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9142857142857143,0.8571428571428571,0.8285714285714286,0.7428571428571429,0.6571428571428571,0.5714285714285714,0.4857142857142857,0.37142857142857144,0.2,0.17142857142857143,0.17142857142857143,0.14285714285714285,0.11428571428571428,0.0,0.0,0.0,0.0,0.0
anet_vit_6_improv,counter_spatial,0,"(935,)",0.010494856,0.043275762,0.17683737,-0.13538012,0.9871657754010695,0.9850267379679144,0.9807486631016042,0.9711229946524064,0.9582887700534759,0.93048128342246,0.8962566844919786,0.8524064171122995,0.7935828877005348,0.706951871657754,0.5967914438502674,0.46203208556149733,0.3871657754010695,0.28556149732620323,0.2192513368983957,0.15935828877005348,0.11764705882352941,0.07914438502673797,0.057754010695187166,0.045989304812834225,0.0
anet_vit_6_improv,counter_contact,0,"(1008,)",0.010781583,0.047146566,0.17650737,-0.14568175,0.9890873015873016,0.9811507936507936,0.9672619047619048,0.9603174603174603,0.939484126984127,0.9097222222222222,0.873015873015873,0.8422619047619048,0.7797619047619048,0.685515873015873,0.5803571428571429,0.4871031746031746,0.3978174603174603,0.2976190476190476,0.22718253968253968,0.17857142857142858,0.13392857142857142,0.10416666666666667,0.0744047619047619,0.05257936507936508,0.0
anet_vit_6_improv,counter_action,0,"(1168,)",0.019084124,0.04622359,0.207653,-0.1343632,0.9931506849315068,0.988013698630137,0.9837328767123288,0.9743150684931506,0.9657534246575342,0.9460616438356164,0.9195205479452054,0.875,0.8227739726027398,0.7542808219178082,0.6575342465753424,0.547945205479452,0.4657534246575342,0.3732876712328767,0.2996575342465753,0.2303082191780822,0.17123287671232876,0.1292808219178082,0.10188356164383562,0.0625,0.0
anet_vit_6_improv,counter_attribute,0,"(818,)",0.01834333,0.049485005,0.19565763,-0.14915493,0.9951100244498777,0.9926650366748166,0.9828850855745721,0.9718826405867971,0.9547677261613692,0.9352078239608802,0.8997555012224939,0.8667481662591687,0.793398533007335,0.7237163814180929,0.6185819070904646,0.5220048899755502,0.4547677261613692,0.3691931540342298,0.3080684596577017,0.2273838630806846,0.17359413202933985,0.13691931540342298,0.10880195599022005,0.09168704156479218,0.0
