model,manipuation_type,seed,total_num,mean,std,max,min,gamma_-0.1,gamma_-0.09,gamma_-0.08,gamma_-0.07,gamma_-0.06,gamma_-0.05,gamma_-0.04,gamma_-0.03,gamma_-0.02,gamma_-0.01,gamma_0,gamma_0.01,gamma_0.02,gamma_0.03,gamma_0.04,gamma_0.05,gamma_0.06,gamma_0.07,gamma_0.08,gamma_0.09,gamma_1.0
anet_frame_12,temporal_contact_swap,0,"(184,)",-0.003491041,0.043927427,0.16102858,-0.2033452,0.9728260869565217,0.967391304347826,0.9565217391304348,0.9510869565217391,0.9239130434782609,0.8913043478260869,0.875,0.8315217391304348,0.7336956521739131,0.5869565217391305,0.391304347826087,0.32065217391304346,0.20652173913043478,0.14130434782608695,0.10869565217391304,0.08152173913043478,0.05434782608695652,0.043478260869565216,0.03804347826086957,0.03260869565217391,0.0
anet_frame_12,temporal_action_swap,0,"(62,)",0.009431565,0.044640318,0.11104402,-0.08679888,1.0,1.0,0.9838709677419355,0.9838709677419355,0.9354838709677419,0.8870967741935484,0.8548387096774194,0.8387096774193549,0.7258064516129032,0.6935483870967742,0.5161290322580645,0.41935483870967744,0.4032258064516129,0.3548387096774194,0.3064516129032258,0.22580645161290322,0.1774193548387097,0.08064516129032258,0.04838709677419355,0.016129032258064516,0.0
anet_frame_12,neighborhood_same_entity,0,"(102,)",-0.00076733954,0.0403911,0.15653268,-0.08295083,1.0,1.0,0.9901960784313726,0.9803921568627451,0.9313725490196079,0.8725490196078431,0.8529411764705882,0.7745098039215687,0.6764705882352942,0.5784313725490197,0.4411764705882353,0.3627450980392157,0.30392156862745096,0.20588235294117646,0.12745098039215685,0.06862745098039216,0.049019607843137254,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0
anet_frame_12,neighborhood_different_entity,0,"(35,)",-0.006601088,0.040618643,0.06866661,-0.12164858,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.8857142857142857,0.7714285714285715,0.7428571428571429,0.6857142857142857,0.5714285714285714,0.37142857142857144,0.3142857142857143,0.22857142857142856,0.2,0.14285714285714285,0.14285714285714285,0.05714285714285714,0.0,0.0,0.0,0.0
anet_frame_12,counter_spatial,0,"(935,)",0.0026767878,0.04607593,0.1877109,-0.18661103,0.983957219251337,0.9754010695187165,0.9657754010695188,0.9497326203208556,0.9294117647058824,0.8941176470588236,0.8556149732620321,0.7957219251336899,0.7240641711229947,0.6331550802139038,0.506951871657754,0.39144385026737966,0.29732620320855613,0.23636363636363636,0.1754010695187166,0.13155080213903744,0.08877005347593583,0.06844919786096257,0.047058823529411764,0.038502673796791446,0.0
anet_frame_12,counter_contact,0,"(1008,)",0.0078522945,0.04656184,0.20242882,-0.14981247,0.9851190476190477,0.9761904761904762,0.9672619047619048,0.9593253968253969,0.9384920634920635,0.9117063492063492,0.8680555555555556,0.816468253968254,0.7609126984126984,0.6746031746031746,0.5505952380952381,0.4513888888888889,0.36408730158730157,0.29662698412698413,0.22123015873015872,0.15873015873015872,0.11507936507936507,0.09226190476190477,0.057539682539682536,0.04861111111111111,0.0
anet_frame_12,counter_action,0,"(1168,)",0.015815327,0.046242636,0.19195062,-0.16489884,0.9922945205479452,0.9871575342465754,0.9828767123287672,0.976027397260274,0.9597602739726028,0.9323630136986302,0.910958904109589,0.8715753424657534,0.8090753424657534,0.7337328767123288,0.6301369863013698,0.5299657534246576,0.4229452054794521,0.3407534246575342,0.2628424657534247,0.20205479452054795,0.1506849315068493,0.11301369863013698,0.0839041095890411,0.05736301369863014,0.0
anet_frame_12,counter_attribute,0,"(818,)",0.012919006,0.051762663,0.21741885,-0.16598359,0.9853300733496333,0.9792176039119804,0.9706601466992665,0.9547677261613692,0.9339853300733496,0.9083129584352079,0.8691931540342298,0.8215158924205379,0.7603911980440098,0.6797066014669927,0.5880195599022005,0.5024449877750611,0.40464547677261614,0.31907090464547677,0.2603911980440098,0.19682151589242053,0.1491442542787286,0.12469437652811736,0.10146699266503667,0.08190709046454768,0.0
