model,manipuation_type,seed,total_num,mean,std,max,min,gamma_-0.1,gamma_-0.09,gamma_-0.08,gamma_-0.07,gamma_-0.06,gamma_-0.05,gamma_-0.04,gamma_-0.03,gamma_-0.02,gamma_-0.01,gamma_0,gamma_0.01,gamma_0.02,gamma_0.03,gamma_0.04,gamma_0.05,gamma_0.06,gamma_0.07,gamma_0.08,gamma_0.09,gamma_1.0
anet_meanp_improv,temporal_contact_swap,0,"(184,)",-0.0016916838,0.034740422,0.14059977,-0.16800717,0.9891304347826086,0.9836956521739131,0.967391304347826,0.967391304347826,0.9510869565217391,0.9402173913043478,0.9184782608695652,0.8641304347826086,0.7989130434782609,0.6956521739130435,0.44021739130434784,0.28804347826086957,0.19021739130434784,0.11956521739130435,0.06521739130434782,0.04891304347826087,0.03260869565217391,0.021739130434782608,0.016304347826086956,0.016304347826086956,0.0
anet_meanp_improv,temporal_action_swap,0,"(62,)",0.0057053664,0.03230309,0.08322449,-0.04987797,1.0,1.0,1.0,1.0,1.0,1.0,0.9032258064516129,0.8548387096774194,0.7903225806451613,0.6935483870967742,0.532258064516129,0.4032258064516129,0.3225806451612903,0.24193548387096775,0.16129032258064516,0.0967741935483871,0.08064516129032258,0.03225806451612903,0.016129032258064516,0.0,0.0
anet_meanp_improv,neighborhood_same_entity,0,"(102,)",0.001781429,0.034228723,0.11302013,-0.09087941,1.0,0.9901960784313726,0.9803921568627451,0.9705882352941176,0.9509803921568627,0.9509803921568627,0.8823529411764706,0.8235294117647058,0.7843137254901961,0.696078431372549,0.5294117647058824,0.4019607843137255,0.24509803921568626,0.16666666666666666,0.11764705882352941,0.06862745098039216,0.0392156862745098,0.029411764705882353,0.0196078431372549,0.0196078431372549,0.0
anet_meanp_improv,neighborhood_different_entity,0,"(35,)",-0.0034440134,0.027601387,0.05933301,-0.06410733,1.0,1.0,1.0,1.0,0.9714285714285714,0.9428571428571428,0.9142857142857143,0.8571428571428571,0.7428571428571429,0.5714285714285714,0.4,0.34285714285714286,0.2,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0,0.0,0.0
anet_meanp_improv,counter_spatial,0,"(935,)",0.008924452,0.033733994,0.13942017,-0.14232221,0.9989304812834224,0.9978609625668449,0.9935828877005347,0.9871657754010695,0.9796791443850268,0.9647058823529412,0.9411764705882353,0.9026737967914439,0.8352941176470589,0.7283422459893049,0.5903743315508021,0.44919786096256686,0.33475935828877007,0.2320855614973262,0.1657754010695187,0.11229946524064172,0.07058823529411765,0.047058823529411764,0.028877005347593583,0.012834224598930482,0.0
anet_meanp_improv,counter_contact,0,"(1008,)",0.010518002,0.036857925,0.18580818,-0.10068838,0.9990079365079365,0.9940476190476191,0.9890873015873016,0.9781746031746031,0.9672619047619048,0.9513888888888888,0.9236111111111112,0.8779761904761905,0.8273809523809523,0.7490079365079365,0.6180555555555556,0.4751984126984127,0.375,0.2619047619047619,0.18154761904761904,0.12202380952380952,0.09226190476190477,0.05555555555555555,0.040674603174603176,0.0248015873015873,0.0
anet_meanp_improv,counter_action,0,"(1168,)",0.018365815,0.03838305,0.18123397,-0.11031796,0.9991438356164384,0.9965753424657534,0.9931506849315068,0.9914383561643836,0.9837328767123288,0.9717465753424658,0.9503424657534246,0.922945205479452,0.8672945205479452,0.7825342465753424,0.6763698630136986,0.559931506849315,0.4486301369863014,0.3381849315068493,0.2534246575342466,0.1797945205479452,0.136986301369863,0.0898972602739726,0.06164383561643835,0.04195205479452055,0.0
anet_meanp_improv,counter_attribute,0,"(818,)",0.015077578,0.04244869,0.20245706,-0.15477918,0.9975550122249389,0.9926650366748166,0.9877750611246944,0.9767726161369193,0.9682151589242054,0.9584352078239609,0.9266503667481663,0.8899755501222494,0.8264058679706602,0.7347188264058679,0.6295843520782396,0.519559902200489,0.41442542787286063,0.31295843520782396,0.2396088019559902,0.17481662591687042,0.1295843520782396,0.10024449877750612,0.0745721271393643,0.05134474327628362,0.0
