model,manipuation_type,seed,total_num,mean,std,max,min,gamma_-0.1,gamma_-0.09,gamma_-0.08,gamma_-0.07,gamma_-0.06,gamma_-0.05,gamma_-0.04,gamma_-0.03,gamma_-0.02,gamma_-0.01,gamma_0,gamma_0.01,gamma_0.02,gamma_0.03,gamma_0.04,gamma_0.05,gamma_0.06,gamma_0.07,gamma_0.08,gamma_0.09,gamma_1.0
anet_vit_4,temporal_contact_swap,0,"(184,)",0.001022234,0.046115838,0.13556172,-0.22766984,0.9782608695652174,0.967391304347826,0.9619565217391305,0.9402173913043478,0.9184782608695652,0.907608695652174,0.8695652173913043,0.8152173913043478,0.7663043478260869,0.6847826086956522,0.4782608695652174,0.391304347826087,0.2717391304347826,0.19021739130434784,0.125,0.09239130434782608,0.059782608695652176,0.05434782608695652,0.03260869565217391,0.021739130434782608,0.0
anet_vit_4,temporal_action_swap,0,"(62,)",0.009489029,0.04291434,0.10798469,-0.077120826,1.0,1.0,1.0,0.9838709677419355,0.9354838709677419,0.8870967741935484,0.8709677419354839,0.8548387096774194,0.7419354838709677,0.6612903225806451,0.5806451612903226,0.46774193548387094,0.3548387096774194,0.2903225806451613,0.20967741935483872,0.1774193548387097,0.11290322580645161,0.0967741935483871,0.08064516129032258,0.06451612903225806,0.0
anet_vit_4,neighborhood_same_entity,0,"(102,)",0.002971163,0.04755831,0.17892501,-0.11652335,0.9803921568627451,0.9803921568627451,0.9607843137254902,0.9313725490196079,0.9117647058823529,0.9019607843137255,0.8725490196078431,0.7843137254901961,0.7647058823529411,0.6568627450980392,0.5196078431372549,0.37254901960784315,0.28431372549019607,0.18627450980392157,0.14705882352941177,0.09803921568627451,0.0784313725490196,0.049019607843137254,0.049019607843137254,0.049019607843137254,0.0
anet_vit_4,neighborhood_different_entity,0,"(35,)",-0.0061515393,0.048327643,0.10582156,-0.15087071,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.9142857142857143,0.8285714285714286,0.8285714285714286,0.7428571428571429,0.6285714285714286,0.5428571428571428,0.4857142857142857,0.34285714285714286,0.2857142857142857,0.17142857142857143,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.0
anet_vit_4,counter_spatial,0,"(935,)",0.0032717842,0.046148725,0.19869868,-0.1704881,0.9807486631016042,0.9743315508021391,0.9700534759358289,0.9550802139037433,0.9240641711229947,0.8941176470588236,0.853475935828877,0.7946524064171123,0.7240641711229947,0.6352941176470588,0.5304812834224599,0.42780748663101603,0.3240641711229946,0.24385026737967913,0.1839572192513369,0.12834224598930483,0.09197860962566845,0.07058823529411765,0.04919786096256684,0.03529411764705882,0.0
anet_vit_4,counter_contact,0,"(1008,)",0.008816204,0.048593886,0.18411277,-0.19760314,0.9761904761904762,0.9702380952380952,0.9613095238095238,0.9533730158730159,0.933531746031746,0.9017857142857143,0.873015873015873,0.8214285714285714,0.7549603174603174,0.6765873015873016,0.5724206349206349,0.4791666666666667,0.3869047619047619,0.2876984126984127,0.21726190476190477,0.1765873015873016,0.12896825396825398,0.09821428571428571,0.07341269841269842,0.047619047619047616,0.0
anet_vit_4,counter_action,0,"(1168,)",0.017549414,0.04931169,0.22612424,-0.163088,0.9914383561643836,0.9845890410958904,0.9768835616438356,0.9700342465753424,0.949486301369863,0.9263698630136986,0.8912671232876712,0.8493150684931506,0.7970890410958904,0.7345890410958904,0.6498287671232876,0.550513698630137,0.4563356164383562,0.3647260273972603,0.288527397260274,0.2208904109589041,0.1780821917808219,0.13013698630136986,0.0958904109589041,0.07277397260273973,0.0
anet_vit_4,counter_attribute,0,"(818,)",0.015458866,0.052254852,0.23779555,-0.14490704,0.9902200488997555,0.9816625916870416,0.9718826405867971,0.9547677261613692,0.9339853300733496,0.9119804400977995,0.8728606356968215,0.8202933985330073,0.7616136919315404,0.6968215158924206,0.5916870415647921,0.5171149144254279,0.44987775061124696,0.3581907090464548,0.3019559902200489,0.2310513447432763,0.17970660146699266,0.13814180929095354,0.11735941320293398,0.0843520782396088,0.0
